Zeit;Kanal A
(ms);(V)

-12,62499967;0,88668800
-12,59999967;0,88668800
-12,57499967;0,88668800
-12,54999967;0,88668800
-12,52499967;0,88668800
-12,49999967;0,88668800
-12,47499967;0,88668800
-12,44999967;0,88668800
-12,42499968;0,88668800
-12,39999968;0,90557330
-12,37499968;0,81120820
-12,34999968;0,88668800
-12,32499968;0,86780270
-12,29999968;0,88668800
-12,27499968;0,90557330
-12,24999968;0,88668800
-12,22499968;0,88668800
-12,19999968;0,88668800
-12,17499968;0,84897880
-12,14999968;0,84897880
-12,12499968;0,88668800
-12,09999968;0,88668800
-12,07499968;0,90557330
-12,04999968;0,86780270
-12,02499969;0,88668800
-11,99999969;0,88668800
-11,97499969;0,92445870
-11,94999969;0,88668800
-11,92499969;0,88668800
-11,89999969;0,88668800
-11,87499969;0,88668800
-11,84999969;0,90557330
-11,82499969;0,86780270
-11,79999969;0,88668800
-11,77499969;0,88668800
-11,74999969;0,88668800
-11,72499969;0,88668800
-11,69999969;0,88668800
-11,67499969;0,88668800
-11,64999969;0,88668800
-11,62499970;0,88668800
-11,59999970;0,90557330
-11,57499970;0,88668800
-11,54999970;0,90557330
-11,52499970;0,88668800
-11,49999970;0,88668800
-11,47499970;0,90557330
-11,44999970;0,88668800
-11,42499970;0,88668800
-11,39999970;0,88668800
-11,37499970;0,88668800
-11,34999970;0,90557330
-11,32499970;0,90557330
-11,29999970;0,98105320
-11,27499970;0,90557330
-11,24999970;0,88668800
-11,22499971;0,88668800
-11,19999971;0,86780270
-11,17499971;0,84897880
-11,14999971;0,90557330
-11,12499971;0,88668800
-11,09999971;0,98105320
-11,07499971;0,90557330
-11,04999971;0,88668800
-11,02499971;0,88668800
-10,99999971;0,88668800
-10,97499971;0,88668800
-10,94999971;0,88668800
-10,92499971;0,88668800
-10,89999971;0,86780270
-10,87499971;0,88668800
-10,84999971;0,88668800
-10,82499972;0,88668800
-10,79999972;0,88668800
-10,77499972;0,88668800
-10,74999972;0,88668800
-10,72499972;0,88668800
-10,69999972;0,92445870
-10,67499972;0,88668800
-10,64999972;0,88668800
-10,62499972;0,88668800
-10,59999972;0,88668800
-10,57499972;0,88668800
-10,54999972;0,88668800
-10,52499972;0,90557330
-10,49999972;0,88668800
-10,47499972;0,88668800
-10,44999973;0,92445870
-10,42499973;0,92445870
-10,39999973;0,88668800
-10,37499973;0,86780270
-10,34999973;0,88668800
-10,32499973;0,88668800
-10,29999973;0,88668800
