Zeit;Kanal A
(ms);(V)

-7,79999979;0,67919530
-7,77499979;0,69801920
-7,74999979;0,69801920
-7,72499979;0,67919530
-7,69999979;0,73578980
-7,67499980;0,69801920
-7,64999980;0,67919530
-7,62499980;0,69801920
-7,59999980;0,71690450
-7,57499980;0,69801920
-7,54999980;0,69801920
-7,52499980;0,64142470
-7,49999980;0,67919530
-7,47499980;0,69801920
-7,44999980;0,69801920
-7,42499980;0,69801920
-7,39999980;0,69801920
-7,37499980;0,66031000
-7,34999980;0,79238430
-7,32499980;0,69801920
-7,29999980;0,69801920
-7,27499981;0,69801920
-7,24999981;0,67919530
-7,22499981;0,69801920
-7,19999981;0,69801920
-7,17499981;0,67919530
-7,14999981;0,69801920
-7,12499981;0,67919530
-7,09999981;0,69801920
-7,07499981;0,67919530
-7,04999981;0,67919530
-7,02499981;0,67919530
-6,99999981;0,67919530
-6,97499981;0,69801920
-6,94999981;0,67919530
-6,92499981;0,67919530
-6,89999981;0,69801920
-6,87499982;0,67919530
-6,84999982;0,69801920
-6,82499982;0,67919530
-6,79999982;0,69801920
-6,77499982;0,67919530
-6,74999982;0,67919530
-6,72499982;0,69801920
-6,69999982;0,69801920
-6,67499982;0,69801920
-6,64999982;0,67919530
-6,62499982;0,69801920
-6,59999982;0,71690450
-6,57499982;0,69801920
-6,54999982;0,69801920
-6,52499982;0,67919530
-6,49999982;0,69801920
-6,47499983;0,69801920
-6,44999983;0,67919530
-6,42499983;0,69801920
-6,39999983;0,69801920
-6,37499983;0,67919530
-6,34999983;0,71690450
-6,32499983;0,69801920
-6,29999983;0,69801920
-6,27499983;0,69801920
-6,24999983;0,67919530
-6,22499983;0,67919530
-6,19999983;0,67919530
-6,17499983;0,69801920
-6,14999983;0,73578980
-6,12499983;0,67919530
-6,09999983;0,67919530
-6,07499984;0,67919530
-6,04999984;0,69801920
-6,02499984;0,66031000
-5,99999984;0,69801920
-5,97499984;0,69801920
-5,94999984;0,67919530
-5,92499984;0,69801920
-5,89999984;0,69801920
-5,87499984;0,69801920
-5,84999984;0,69801920
-5,82499984;0,69801920
-5,79999984;0,69801920
-5,77499984;0,69801920
-5,74999984;0,69801920
-5,72499984;0,69801920
-5,69999985;0,69801920
-5,67499985;0,67919530
-5,64999985;0,67919530
-5,62499985;0,69801920
-5,59999985;0,67919530
-5,57499985;0,67919530
-5,54999985;0,67919530
-5,52499985;0,67919530
-5,49999985;0,67919530
-5,47499985;0,67919530
-5,44999985;0,69801920
-5,42499985;0,69801920
-5,39999985;0,69801920
-5,37499985;1,79232300
-5,34999985;0,67919530
-5,32499985;0,69801920
-5,29999986;0,69801920
-5,27499986;0,69801920
-5,24999986;0,67919530
-5,22499986;0,67919530
-5,19999986;0,67919530
-5,17499986;0,69801920
-5,14999986;0,67919530
-5,12499986;0,69801920
-5,09999986;0,69801920
-5,07499986;0,66031000
-5,04999986;0,73578980
-5,02499986;0,69801920
-4,99999986;0,69801920
-4,97499986;0,69801920
-4,94999986;0,69801920
-4,92499986;0,69801920
-4,89999987;0,69801920
-4,87499987;0,69801920
-4,84999987;0,69801920
-4,82499987;0,62253930
-4,79999987;0,69801920
-4,77499987;0,69801920
-4,74999987;0,69801920
-4,72499987;0,69801920
-4,69999987;0,69801920
-4,67499987;0,69801920
-4,64999987;0,71690450
-4,62499987;0,69801920
-4,59999987;0,69801920
-4,57499987;0,67919530
-4,54999987;0,69801920
-4,52499987;0,69801920
-4,49999988;0,71690450
-4,47499988;0,69801920
-4,44999988;0,69801920
-4,42499988;0,69801920
-4,39999988;0,67919530
-4,37499988;0,69801920
-4,34999988;0,67919530
-4,32499988;0,69801920
-4,29999988;0,69801920
-4,27499988;0,69801920
-4,24999988;0,69801920
-4,22499988;0,71690450
-4,19999988;0,69801920
-4,17499988;0,69801920
-4,14999988;0,69801920
-4,12499988;0,67919530
-4,09999989;0,69801920
-4,07499989;0,67919530
-4,04999989;0,69801920
-4,02499989;0,69801920
-3,99999989;0,67919530
-3,97499989;0,77349900
-3,94999989;0,69801920
-3,92499989;0,67919530
-3,89999989;0,67919530
-3,87499989;0,67919530
-3,84999989;0,69801920
-3,82499989;0,69801920
-3,79999989;0,71690450
-3,77499989;0,69801920
-3,74999989;0,67919530
-3,72499989;0,67919530
-3,69999990;0,69801920
-3,67499990;0,67919530
-3,64999990;0,67919530
-3,62499990;0,69801920
-3,59999990;0,69801920
-3,57499990;0,66031000
-3,54999990;0,41504680
-3,52499990;0,66031000
-3,49999990;0,71690450
-3,47499990;0,69801920
-3,44999990;0,75461370
-3,42499990;0,69801920
-3,39999990;0,79238430
-3,37499990;0,66031000
-3,34999990;0,66031000
-3,32499991;0,71690450
-3,29999991;0,66031000
-3,27499991;0,69801920
-3,24999991;0,69801920
-3,22499991;0,67919530
-3,19999991;0,69801920
-3,17499991;0,69801920
-3,14999991;0,69801920
-3,12499991;0,66031000
-3,09999991;0,71690450
-3,07499991;0,67919530
-3,04999991;0,69801920
-3,02499991;0,71690450
-2,99999991;0,69801920
-2,97499991;0,67919530
-2,94999991;0,69801920
-2,92499992;0,69801920
-2,89999992;0,69801920
-2,87499992;0,69801920
-2,84999992;0,71690450
-2,82499992;0,71690450
-2,79999992;0,67919530
-2,77499992;0,69801920
-2,74999992;0,69801920
-2,72499992;0,69801920
-2,69999992;0,67919530
-2,67499992;0,69801920
-2,64999992;0,71690450
-2,62499992;0,69801920
-2,59999992;0,67919530
-2,57499992;0,69801920
-2,54999992;0,69801920
-2,52499993;0,67919530
-2,49999993;0,69801920
-2,47499993;0,67919530
-2,44999993;0,69801920
-2,42499993;0,69801920
-2,39999993;0,69801920
-2,37499993;0,69801920
-2,34999993;0,69801920
-2,32499993;0,69801920
-2,29999993;0,67919530
-2,27499993;0,69801920
-2,24999993;0,69801920
-2,22499993;0,67919530
-2,19999993;0,67919530
-2,17499993;0,73578980
-2,14999993;0,67919530
-2,12499994;0,67919530
-2,09999994;0,67919530
-2,07499994;0,69801920
-2,04999994;0,67919530
-2,02499994;0,67919530
-1,99999994;0,69801920
-1,97499994;0,67919530
-1,94999994;0,71690450
-1,92499994;0,69801920
-1,89999994;0,67919530
-1,87499994;0,69801920
-1,84999994;0,69801920
-1,82499994;0,69801920
-1,79999994;0,69801920
-1,77499994;0,69801920
-1,74999994;0,67919530
-1,72499995;0,69801920
-1,69999995;0,69801920
-1,67499995;0,69801920
-1,64999995;0,67919530
-1,62499995;0,69801920
-1,59999995;0,69801920
-1,57499995;0,69801920
-1,54999995;0,75461370
-1,52499995;0,71690450
-1,49999995;0,69801920
-1,47499995;0,67919530
-1,44999995;0,71690450
-1,42499995;0,69801920
-1,39999995;0,69801920
-1,37499995;0,67919530
-1,34999995;0,69801920
-1,32499996;0,69801920
-1,29999996;0,69801920
-1,27499996;0,69801920
-1,24999996;0,69801920
-1,22499996;0,67919530
-1,19999996;0,67919530
-1,17499996;0,67919530
-1,14999996;0,69801920
-1,12499996;0,69801920
-1,09999996;0,67919530
-1,07499996;0,69801920
-1,04999996;0,69801920
-1,02499996;0,69801920
-0,99999996;0,69801920
-0,97499996;0,69801920
-0,94999997;0,62253930
-0,92499997;0,66031000
-0,89999997;0,69801920
-0,87499997;0,69801920
-0,84999997;0,69801920
-0,82499997;0,69801920
-0,79999997;0,69801920
-0,77499997;0,69801920
-0,74999997;0,67919530
-0,72499997;0,69801920
-0,69999997;0,69801920
-0,67499997;0,69801920
-0,64999997;0,66031000
-0,62499997;0,69801920
-0,59999997;0,67919530
-0,57499997;0,67919530
-0,54999998;0,69801920
-0,52499998;0,69801920
-0,49999998;0,67919530
-0,47499998;0,71690450
-0,44999998;0,71690450
-0,42499998;0,69801920
-0,39999998;0,69801920
-0,37499998;0,69801920
-0,34999998;0,67919530
-0,32499998;0,69801920
-0,29999998;0,69801920
-0,27499998;0,67919530
-0,24999998;0,58483020
-0,22499998;0,67919530
-0,19999998;0,69801920
-0,17499998;0,69801920
-0,14999999;0,69801920
